dist,town,village,area,orientations,room,bedroom,living_room,washing_room,rent,lease_mode,label,elevator,parking,water,electricity,gas
香洲区,湾仔,华发峰景湾,98,东南,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/随时看房/,有,租用车位,民水,民电,有
香洲区,横琴,华融琴海湾,122,东南,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,租用车位,民水,民电,有
香洲区,横琴,华发悦府,105.52,东南,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/随时看房/,有,免费车位,商水,商电,有
香洲区,唐家湾,远大美域,134,南北,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,免费车位,民水,民电,有
香洲区,拱北,粤海国际花园,113,南,31厅1卫,3,1,1,3800 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,横琴,龙光·玖龙玺,103.91,南,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,租用车位,商水,商电,有
香洲区,横琴,龙光·玖龙玺,103.91,南,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,租用车位,商水,商电,有
香洲区,湾仔,华发峰景名苑,89,南,32厅1卫,3,2,1,3800 ,整租,/精装/,有,租用车位,商水,商电,有
香洲区,夏湾,华达花园,96,西南,31厅1卫,3,1,1,3800 ,整租,/精装/随时看房/,有,租用车位,民水,民电,有
香洲区,唐家湾,万科翡翠中央.翠珑苑,95,南,31厅2卫,3,1,2,3800 ,整租,/精装/双卫生间/,有,租用车位,商水,商电,有
香洲区,横琴,荔枝湾花园（南区）,84,南,32厅1卫,3,2,1,3800 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,前山,招商花园城一期,147.75,南北,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/随时看房/,有,租用车位,民水,民电,有
香洲区,老香洲,华南名宇,145,南北,32厅2卫,3,2,2,3800 ,整租,/双卫生间/,有,租用车位,民水,民电,有
香洲区,老香洲,青春二街,81,南北,32厅1卫,3,2,1,3800 ,整租,/精装/,有,租用车位,商水,商电,无
香洲区,拱北,中铁诺德国际,128,东南,32厅2卫,3,2,2,3800 ,整租,/新上/精装/双卫生间/,有,租用车位,民水,民电,有
香洲区,上冲,万科城市中心,120,南,32厅2卫,3,2,2,3800 ,整租,/新上/精装/双卫生间/,有,租用车位,民水,民电,有
香洲区,横琴,荔枝湾花园（南区）,83,南,32厅2卫,3,2,2,3800 ,整租,/新上/精装/双卫生间/,有,免费车位,民水,民电,有
香洲区,横琴,华融琴海湾,123,南,31厅2卫,3,1,2,3800 ,整租,/新上/精装/双卫生间/,有,免费车位,民水,民电,有
香洲区,上冲,华发城建未来荟,89,南,32厅2卫,3,2,2,3800 ,整租,/新上/精装/双卫生间/随时看房/,有,免费车位,民水,民电,有
香洲区,唐家湾,海怡湾畔,158,南,32厅2卫,3,2,2,3800 ,整租,/新上/精装/双卫生间/,有,免费车位,民水,民电,有
香洲区,老香洲,石泉苑,115,东,32厅1卫,3,2,1,3800 ,整租,/新上/,有,免费车位,民水,民电,有
香洲区,横琴,龙光·玖龙玺,98,东南,32厅2卫,3,2,2,3800 ,整租,/新上/精装/双卫生间/,有,免费车位,民水,民电,有
香洲区,吉大,荔怡大厦,96,东南,32厅1卫,3,2,1,3800 ,整租,/新上/精装/,有,免费车位,民水,民电,无
香洲区,前山,燕都,85.68,东北,32厅1卫,3,2,1,3800 ,整租,/新上/精装/,有,免费车位,商水,商电,有
香洲区,吉大,华景西苑,116,南,32厅2卫,3,2,2,3800 ,整租,/新上/精装/双卫生间/,有,免费车位,民水,民电,无
香洲区,横琴,中海名钻花园,97,南,32厅1卫,3,2,1,3800 ,整租,/新上/精装/,有,免费车位,民水,民电,有
香洲区,拱北,民生街,100,南,32厅1卫,3,2,1,3800 ,整租,/,有,免费车位,商水,民电,无
香洲区,唐家湾,中海银海湾,216,南,33厅3卫,3,3,3,3800 ,未知,/精装/,有,免费车位,商水,商电,有
香洲区,南屏,南丰汇景湾,101,南,32厅1卫,3,2,1,3800 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,湾仔,鸿景花园,118,南,32厅1卫,3,2,1,3800 ,整租,/精装/随时看房/,有,租用车位,商水,商电,有
香洲区,上冲,万科城市中心,89,南,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,租用车位,民水,民电,有
香洲区,横琴,中海名钻花园,137,南北,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,租用车位,民水,民电,有
香洲区,吉大,万科石花66号,103,东南,30厅1卫,3,0,1,3800 ,整租,/精装/非居住房屋/,有,租用车位,商水,商电,无
香洲区,新香洲,景晖路3号,80,南,32厅1卫,3,2,1,3800 ,整租,/精装/,有,租用车位,民水,民电,无
香洲区,湾仔,华发国际海岸·万澳郡,76,东南,32厅1卫,3,2,1,3800 ,整租,/精装/随时看房/,有,租用车位,民水,民电,有
香洲区,唐家湾,翠湖香山玉兰苑,126,南,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/随时看房/,有,租用车位,民水,民电,有
香洲区,湾仔,水岸华都,88,东南,32厅1卫,3,2,1,3800 ,整租,/精装/随时看房/,有,租用车位,商水,商电,有
香洲区,横琴,龙光·玖龙玺,103,东南,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,免费车位,商水,商电,有
香洲区,柠溪,怡丰阁,100,南,32厅1卫,3,2,1,3800 ,整租,/精装/随时看房/,有,免费车位,商水,商电,无
香洲区,唐家湾,海怡湾畔,100,东北,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,免费车位,民水,民电,有
香洲区,新香洲,银厦广场,114,南,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,免费车位,民水,民电,无
香洲区,唐家湾,仁恒滨海半岛1期,130,南北,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,免费车位,民水,民电,有
香洲区,南湾,公园道,90,南北,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/随时看房/,有,免费车位,民水,民电,有
香洲区,新香洲,仁恒星园,99,南,32厅1卫,3,2,1,3800 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,横琴,中海名钻花园,96,南北,31厅1卫,3,1,1,3800 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,新香洲,嘉怡花园一期,102,南,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/随时看房/,有,租用车位,商水,商电,无
香洲区,前山,皇家花园,80,东南,32厅1卫,3,2,1,3800 ,整租,/,有,租用车位,民水,民电,无
香洲区,湾仔,水岸华都,89.48,西北,32厅1卫,3,2,1,3800 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,夏湾,国华花园,131,南,32厅2卫,3,2,2,3800 ,整租,/双卫生间/随时看房/,有,租用车位,商水,商电,有
香洲区,柠溪,邮电新村,82,南北,32厅2卫,3,2,2,3800 ,整租,/双卫生间/,有,租用车位,民水,民电,无
香洲区,新香洲,吉豪花园,92,南,32厅1卫,3,2,1,3800 ,整租,/精装/,有,租用车位,民水,民电,无
香洲区,兰埔,海祥园,118,南北,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,租用车位,民水,民电,有
香洲区,南湾,红树别院,117,南北,32厅2卫,3,2,2,3800 ,整租,/新上/精装/双卫生间/,有,租用车位,民水,民电,有
香洲区,上冲,云顶澜山,91.3,北,32厅1卫,3,2,1,3800 ,整租,/新上/精装/,有,租用车位,民水,民电,有
香洲区,柠溪,岭南世家碧景园,120,南北,32厅2卫,3,2,2,3800 ,整租,/新上/精装/双卫生间/随时看房/,有,租用车位,民水,民电,有
香洲区,南湾,华发世纪城四期,89,东北,32厅1卫,3,2,1,3800 ,整租,/新上/精装/,有,租用车位,民水,民电,有
香洲区,老香洲,石榴园2期,96,东,32厅1卫,3,2,1,3800 ,整租,/新上/精装/,有,租用车位,商水,商电,无
香洲区,前山,招商花园城一期,89,南,32厅2卫,3,2,2,3800 ,整租,/新上/精装/双卫生间/,有,免费车位,民水,民电,有
香洲区,新香洲,富华广场南区,75,南,32厅1卫,3,2,1,3800 ,整租,/新上/随时看房/,有,免费车位,民水,民电,有
香洲区,新香洲,金鸿利嘉阁,85,东北,32厅2卫,3,2,2,3800 ,整租,/新上/精装/双卫生间/,有,租用车位,民水,民电,有
香洲区,南屏,南泰明湾花园,91,南,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/随时看房/,有,租用车位,商水,民电,无
香洲区,唐家湾,惠景慧园,98,东南,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,租用车位,商水,商电,有
香洲区,横琴,龙光·玖龙玺,102.88,西南东北,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,租用车位,民水,民电,有
香洲区,唐家湾,仁恒滨海半岛五期,95,南,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,租用车位,商水,商电,有
香洲区,横琴,华发广场悦琴湾,90,南,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,免费车位,商水,商电,有
香洲区,南湾,中信红树湾二期,149,南,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,免费车位,民水,民电,有
香洲区,横琴,龙光·玖龙玺,103,南,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,租用车位,商水,商电,有
香洲区,拱北,恒虹世纪广场,166,南,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,免费车位,民水,民电,有
香洲区,湾仔,时代保利中环广场北区,83,北,32厅1卫,3,2,1,3800 ,整租,/精装/随时看房/,有,租用车位,民水,民电,有
香洲区,南湾,华策南湾国际,130,东南,32厅2卫,3,2,2,3800 ,整租,/双卫生间/,有,租用车位,民水,民电,有
香洲区,吉大,格力广场一期,174,西,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,租用车位,民水,民电,有
香洲区,横琴,华发首府花园一期,105.04,南,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,租用车位,民水,民电,有
香洲区,翠微,东方新地,77,南,31厅1卫,3,1,1,3800 ,整租,/,有,租用车位,民水,民电,无
香洲区,吉大,海愉半岛花园,125,南,32厅1卫,3,2,1,3800 ,整租,/精装/,有,租用车位,民水,民电,无
香洲区,吉大,白莲新村,100.3,南北,32厅1卫,3,2,1,3800 ,整租,/精装/,有,租用车位,商水,商电,无
香洲区,南湾,华发世纪城二期,107,南,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,租用车位,民水,民电,有
香洲区,南湾,华发世纪城四期,89,东,32厅1卫,3,2,1,3800 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,吉大,龙洲湾花园,130,南,32厅1卫,3,2,1,3800 ,整租,/精装/,有,免费车位,民水,民电,无
香洲区,兰埔,湖光山色一期,122,南北,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,租用车位,民水,民电,有
香洲区,湾仔,华发峰景名苑,89,南北,32厅1卫,3,2,1,3800 ,整租,/精装/,有,租用车位,商水,商电,有
香洲区,唐家湾,远大美域,140,南,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,租用车位,商水,商电,有
香洲区,洪湾,朗廷广场,106,西南,32厅3卫,3,2,3,3800 ,整租,/精装/非居住房屋/,有,租用车位,商水,商电,无
香洲区,拱北,马赛公馆,48.78,南西南,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/随时看房/,有,租用车位,民水,民电,有
香洲区,新香洲,吉豪花园,90.57,南,32厅1卫,3,2,1,3800 ,整租,/精装/随时看房/,有,租用车位,民水,民电,有
香洲区,吉大,景山一号,141,南,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/随时看房/,有,租用车位,民水,民电,有
香洲区,唐家湾,格力海岸五期,90,东南,32厅1卫,3,2,1,3800 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,南湾,华发新城五期,89,西南,32厅1卫,3,2,1,3800 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,湾仔,华发峰景湾,120,南北,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,租用车位,民水,民电,有
香洲区,吉大,园林花园二期,126,东,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,租用车位,民水,民电,无
香洲区,拱北,丽景花园,88,南北,31厅1卫,3,1,1,3800 ,整租,/精装/随时看房/,有,免费车位,民水,民电,无
香洲区,洪湾,朗廷广场,150,南,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/非居住房屋/,有,免费车位,商水,商电,无
香洲区,南湾,中信红树湾三期,138,东南,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,免费车位,民水,民电,有
香洲区,新香洲,五洲花城二期C区,110.74,北,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/动迁安置房/,有,免费车位,民水,民电,有
香洲区,吉大,金色九洲,94,东南,31厅1卫,3,1,1,3800 ,整租,/,有,免费车位,民水,民电,有
香洲区,湾仔,华发城建四季半岛·水晶湾,100,南,32厅2卫,3,2,2,3800 ,整租,/双卫生间/,有,免费车位,商水,商电,有
香洲区,湾仔,华发城建四季半岛·钻石湾,99,东南,32厅2卫,3,2,2,3800 ,整租,/双卫生间/,有,免费车位,商水,商电,无
香洲区,柠溪,岭南世家碧景园,127.64,南,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,免费车位,商水,商电,有
香洲区,横琴,华发广场悦海湾,109.66,南,32厅2卫,3,2,2,3800 ,整租,/双卫生间/,有,租用车位,商水,商电,有
香洲区,拱北,富华里,130,东北,32厅2卫,3,2,2,3800 ,整租,/新上/精装/双卫生间/随时看房/,有,租用车位,民水,民电,有
香洲区,夏湾,南苑,95,东南,32厅2卫,3,2,2,3800 ,整租,/新上/精装/双卫生间/,有,租用车位,民水,民电,无
香洲区,拱北,正邦岭秀城,120,北,32厅2卫,3,2,2,3800 ,整租,/新上/精装/双卫生间/随时看房/,有,租用车位,民水,民电,有
香洲区,唐家湾,仁恒滨海半岛四期,97,东南,32厅1卫,3,2,1,3800 ,整租,/新上/精装/随时看房/,有,租用车位,商水,商电,有
香洲区,上冲,棕榈假日,88,南,32厅2卫,3,2,2,3800 ,整租,/新上/精装/双卫生间/随时看房/,有,租用车位,民水,民电,有
香洲区,柠溪,岭南世家华景园,87.09,北,32厅1卫,3,2,1,3800 ,整租,/新上/,有,租用车位,民水,民电,有
香洲区,唐家湾,格力海岸五期,92,东北,32厅1卫,3,2,1,3800 ,整租,/新上/精装/随时看房/,有,租用车位,民水,民电,有
香洲区,拱北,都市花园,98,南,32厅2卫,3,2,2,3800 ,整租,/新上/精装/双卫生间/,有,租用车位,民水,民电,有
香洲区,吉大,侨星花园,106.7,南,32厅2卫,3,2,2,3800 ,整租,/新上/双卫生间/,有,租用车位,民水,民电,无
香洲区,南湾,华策南湾国际,130,东南,32厅2卫,3,2,2,3800 ,整租,/新上/精装/双卫生间/随时看房/,有,租用车位,民水,民电,有
香洲区,新香洲,南村豪苑,109,南,32厅2卫,3,2,2,3800 ,整租,/新上/双卫生间/,有,租用车位,民水,民电,无
香洲区,拱北,恒虹世纪广场,121,北,32厅2卫,3,2,2,3800 ,整租,/新上/精装/双卫生间/,有,免费车位,民水,民电,有
香洲区,前山,明珠山庄,95,北,32厅1卫,3,2,1,3800 ,整租,/新上/精装/,有,租用车位,民水,民电,有
香洲区,新香洲,安居园南区,84,东南,32厅1卫,3,2,1,3800 ,整租,/新上/精装/,有,免费车位,民水,民电,无
香洲区,唐家湾,唐韵,110,南,32厅2卫,3,2,2,3800 ,整租,/新上/精装/双卫生间/,有,免费车位,商水,商电,无
香洲区,吉大,吉莲新村,55,东南,31厅1卫,3,1,1,3800 ,整租,/新上/,有,租用车位,民水,民电,有
香洲区,上冲,华发城建未来荟,90.81,南,32厅1卫,3,2,1,3800 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,唐家湾,金景豪园,110,南北,32厅1卫,3,2,1,3800 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,吉大,海愉半岛花园,160,东,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,租用车位,民水,民电,无
香洲区,南湾,华发新城四期,110,北,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,免费车位,民水,民电,有
香洲区,唐家湾,海怡湾畔,133,南,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,免费车位,民水,民电,有
香洲区,唐家湾,海怡湾畔,128,东南,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,免费车位,商水,商电,有
香洲区,前山,银苑新村,124,东南,32厅1卫,3,2,1,3800 ,整租,/,有,免费车位,民水,民电,无
香洲区,前山,京华奥园A区,89,南,32厅1卫,3,2,1,3800 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,吉大,啤酒厂宿舍,95,南,31厅1卫,3,1,1,3800 ,整租,/精装/,有,免费车位,商水,商电,无
香洲区,湾仔,鸿景花园,105,东南,32厅2卫,3,2,2,3800 ,整租,/双卫生间/,有,租用车位,商水,商电,有
香洲区,唐家湾,海怡湾畔,113.69,南,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,租用车位,民水,民电,有
香洲区,横琴,中海名钻花园,127,南,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/随时看房/,有,租用车位,民水,民电,有
香洲区,唐家湾,凤凰兰亭,110,南,32厅2卫,3,2,2,3800 ,整租,/双卫生间/,有,租用车位,商水,商电,有
香洲区,前山,心海州,77,南,32厅1卫,3,2,1,3800 ,整租,/,有,租用车位,民水,民电,有
香洲区,吉大,君怡花园,190,西北,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/随时看房/,有,租用车位,民水,民电,有
香洲区,湾仔,时代保利中环广场北区,94,东南,32厅1卫,3,2,1,3800 ,整租,/精装/随时看房/,有,租用车位,民水,民电,有
香洲区,唐家湾,惠景慧园,100,南,32厅1卫,3,2,1,3800 ,整租,/精装/,有,租用车位,商水,商电,有
香洲区,吉大,海湾花园,132,西南,32厅2卫,3,2,2,3800 ,整租,/双卫生间/随时看房/,有,租用车位,民水,民电,有
香洲区,唐家湾,仁恒滨海半岛1期,130,南,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/随时看房/,有,免费车位,民水,民电,有
香洲区,湾仔,华发峰景湾,98,东南,32厅1卫,3,2,1,3800 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,上冲,万科城市中心,89,南,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,免费车位,民水,民电,有
香洲区,唐家湾,格力海岸五期,99,东南,32厅1卫,3,2,1,3800 ,整租,/精装/,有,免费车位,民水,商电,有
香洲区,唐家湾,格力海岸五期,91.36,北,32厅1卫,3,2,1,3800 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,唐家湾,海怡湾畔,126,南北,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/随时看房/,有,租用车位,民水,民电,有
香洲区,横琴,华发广场悦海湾,113,南,32厅1卫,3,2,1,3800 ,整租,/精装/,有,租用车位,商水,商电,有
香洲区,兰埔,海祥园,120,南北,31厅1卫,3,1,1,3800 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,拱北,利腾金力湾商业中心,97,北,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,租用车位,商水,商电,有
香洲区,横琴,银鑫花园,95,南,32厅2卫,3,2,2,3800 ,整租,/双卫生间/随时看房/,有,租用车位,民水,民电,有
香洲区,老香洲,恒荣城市溪谷,122.81,南,32厅2卫,3,2,2,3800 ,整租,/精装/双卫生间/,有,租用车位,商水,商电,有
香洲区,拱北,利腾金力湾商业中心,88,南,32厅1卫,3,2,1,3800 ,整租,/精装/,有,免费车位,商水,商电,有
